Formula,Volume,Density,Uncorrected EPA,EPA,Formation EPA,Equilibrium Reaction EPA,Atomic Density,Bulk Modulus,Shear Modulus,Sound Velocity,Thermal Conductivity,Debye Temperature,O,N,C,B,Si,Al,Mg,Zr,Ti,Ca,Y,Hf,Fe,Na,K,Ba,Sr,Li,Be,Mn,V,Cr,Nb,Mo,W,Re,Sc,La,Ce,Th,U,Tm,Elements
Li2 B12 C2,118.75126324505162,2.344102483016164,-7.33175382625,-6.645888894375,-0.243856877291666,-0.044385598392862,7.489962775687027,196.324,184.076,273.0227154324991,4.2228092206032,1486.7632699268102,0,0,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1659.5253455768,"['Li', 'B', 'C']"
Ba1 Ti1 O3,65.57310741671338,5.905237282818014,-14.83616216,-8.423947971999999,-3.492277977666666,-0.022243166666617,13.541705573997186,97.867,51.278,56.28247404290117,1.011704714810462,416.5748672356967,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,857.4991683062,"['Ba', 'Ti', 'O']"
Sr4 Al8 O16,384.00681468422346,3.555923835219959,-10.853235046071427,-7.5981812575,-3.458835004642857,-0.032910617630951,14.13788568377612,83.129,45.935,34.93636617673019,1.193204572922511,499.81073342620726,16,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825.6363633237501,"['Sr', 'Al', 'O']"
Y8 Re4 C8,332.96491399566975,7.740824564668737,-23.140244723,-9.186039261499996,-0.400386761999996,-0.132685023549971,16.746854725736913,122.595,74.404,54.23858018417162,0.90131581752694,401.6044813803157,0,0,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,995.7724153688,"['Y', 'Re', 'C']"
Sr1 Si6 N8,176.0379811451249,3.473047293406499,-10.718840956666666,-10.718840956666666,-1.330957356000001,-0.004833326333329,11.98323946185153,148.737,99.896,120.19359466653329,1.946176260397272,780.5841973679974,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1148.8739259488,"['Sr', 'Si', 'N']"
Ba1 Si6 N8,180.07127825513237,3.853633162243899,-11.487268748666668,-8.058650534,-1.313510195333333,-0.012630720449999,12.243211181245368,157.981,105.514,124.83444623648928,1.8716874408434232,755.8190003155121,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1182.7110023077998,"['Ba', 'Si', 'N']"
Al1 Cr3 B4,68.69240483448665,5.468390833466301,-10.5300700725,-10.5300700725,-0.362877286249998,-0.00094251458333,8.739464354680708,248.749,182.763,253.24568113307143,2.563152626711275,931.1604677498892,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1651.50060279295,"['Al', 'Cr', 'B']"
Sr12 Al8 N16,566.2227940193515,4.373768025392947,-11.834395023333334,-11.834395023333334,-1.232596961666667,-0.035724014444443,16.02215611579746,85.441,45.483,30.036445731163525,0.981858844782084,427.9496295478171,0,16,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,822.94231680895,"['Sr', 'Al', 'N']"
Sc8 Cr4 B24,336.62900645010205,4.079935747150651,-9.880745500277778,-9.880745500277778,-0.775363024166667,-0.074170253240739,9.326874133158478,208.603,203.456,194.29196540634655,2.876662025747985,1093.7046250533328,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,1778.1918491648,"['Sc', 'Cr', 'B']"
Ba4 U4 O16,391.8449842635073,7.447472319120133,-25.18506229458333,-9.168461641249998,-3.668090146249997,-0.253819269861113,16.67453303825589,90.551,40.544,24.164640732759377,0.7010962367059841,307.13456374532274,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,793.5191387648,"['Ba', 'U', 'O']"
Sr4 Nb8 O16,381.8459466703274,5.869553422846706,-15.453771620357143,-8.943446465000001,-2.988177580714285,-0.065167746857149,13.811998395223036,147.015,72.302,54.94379308801206,1.183189630579535,488.8716048466271,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,983.1799885622,"['Sr', 'Nb', 'O']"
Li10 Re2 N8,214.6694946407185,4.284425207871097,-10.903416738,-10.903416738,-0.8175017920833321,-0.470474818916667,11.092036686820574,71.86,46.271,31.410302266182462,1.267941622966062,494.26703954001874,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,2,0,0,0,0,0,827.63916299255,"['Li', 'Re', 'N']"
Ca28 Si4 N24,868.1597623930157,3.004270538002899,-5.933308105357143,-6.088022391071428,-1.124152129642856,-0.004954732857129,15.54851756920485,79.323,54.329,36.5194544801496,1.283294154523163,562.1320176229544,0,24,0,0,4,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,875.70779213255,"['Ca', 'Si', 'N']"
K16 Al16 O32,911.9685842080944,2.857351256031823,-9.01655298625,-6.602618680468749,-2.909401789781249,-0.143376385078134,14.799515847233424,65.943,40.349,24.234261522991197,1.20459411640738,515.3225857991785,32,0,0,0,0,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,792.3580129905499,"['K', 'Al', 'O']"
Li4 Nb4 N8,191.65237873669187,4.431310938525526,-12.433343433125,-12.433343433125,-1.088772831666666,-0.141049168705357,12.158687119880438,110.992,59.002,52.19977153134597,1.333169835317695,529.9719526761187,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,903.6164998022,"['Li', 'Nb', 'N']"
Mg8 Si4 O16,288.8118045870756,3.235690308593753,-8.953371698214285,-7.281425999999999,-3.213125702857142,-0.074307029761903,10.68804256621181,119.124,74.609,65.66690354310558,1.906259093119163,732.6910223650542,16,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,997.0007665845501,"['Mg', 'Si', 'O']"
Na4 Ti8 O16,292.4066920579136,4.150602303669638,-10.650474231428571,-8.411864374999999,-3.136928827577995,-0.007348045214287,10.733372591655804,143.935,77.985,65.30697251782198,1.729207641926826,660.0821526089633,16,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1017.23626312375,"['Na', 'Ti', 'O']"
Ba4 Si8 O20,486.9581147729143,3.730498528532056,-12.4076224840625,-8.049398380312507,-3.360721377187507,-0.002494294427066,15.701799870300874,58.4,34.2,21.38379250635925,0.933397314671576,406.21122333600186,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,755.765302,"['Ba', 'Si', 'O']"
La4 Sc4 O12,267.3212593398152,5.761036669740338,-15.6671713215,-9.173035223,-3.950563377999999,-0.0282325978749999,13.565068244095542,153.924,79.013,69.01347127832778,1.260997655062906,518.982767880913,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,1023.4005097929501,"['La', 'Sc', 'O']"
Li4 Ca4 N4,170.87791425417905,2.372116010439024,-6.982460225833333,-6.982460225833333,-0.7978766309722221,-0.050253396527783,14.456194982977893,69.668,40.787,46.03546997784001,1.339796407059486,567.2200482788347,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,794.96613865295,"['Li', 'Ca', 'N']"
Sr4 Hf4 O12,270.9121553948899,7.701226062859422,-19.362322874,-9.111064951,-3.812364923999999,-0.1702288885,13.874598303444756,155.349,92.483,71.92466314184975,1.154319463312355,482.5201240563591,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.2787379089498,"['Sr', 'Hf', 'O']"
Sr4 C4 O12,258.4475691195478,3.794093432363294,-11.041855713,-7.8524210275,-2.6989622775,-0.407478855500002,13.43571682006095,60.547,29.338,20.32471599517756,0.9684676001821272,396.2057080948941,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726.8609750342001,"['Sr', 'C', 'O']"
Ba4 Y8 O16,438.51553982760527,5.742744157648582,-16.585537306785714,-8.605708615,-3.644422620714285,-0.013473330892859,16.035252953625772,113.773,59.353,42.61974780347327,0.982294707604596,427.81132226513535,16,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905.71375823495,"['Ba', 'Y', 'O']"
Ca4 Ti4 O12,224.09973769300063,4.029259419540245,-11.0246153715,-8.5050821395,-3.556087157166666,-0.033494804166668,11.445709939362873,172.274,102.365,108.64234001831302,1.906466114942265,747.3282348628405,12,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1163.74037627375,"['Ca', 'Ti', 'O']"
Ca4 Sc8 O16,331.1756548672651,3.8906687940000433,-11.368015631428571,-8.706885665,-3.783688220714285,-0.004302222321422,12.03732862651128,144.156,82.699,74.20485105640334,1.6879324812089802,671.5195297331724,16,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1045.5126085305499,"['Ca', 'Sc', 'O']"
Sr4 Zr4 O12,278.2199660312183,5.415575897777201,-14.77622378,-8.6784611755,-3.661658828500002,-0.097100770642862,14.329735991822782,145.804,82.978,75.267612234052,1.284418641662828,541.3169381079376,12,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1047.1869216661999,"['Sr', 'Zr', 'O']"
Ca8 Si4 O16,386.1265013733575,2.962860655545289,-10.010578038928571,-7.652111670357143,-3.476631411785713,-0.069162860476189,14.113963284991325,89.257,49.717,42.70089501926439,1.355731670527812,567.8162836525921,16,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848.1869490489499,"['Ca', 'Si', 'O']"
Ca4 Zr4 O12,258.7265007863652,4.60308451218168,-13.161316930500002,-8.7496117745,-3.670175069499999,-0.059596659500009,13.3191157038838,149.043,85.19,82.76648926110106,1.481275054760345,609.3945122337077,12,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1060.464434855,"['Ca', 'Zr', 'O']"
Ca16 C4 N16,566.5724916267853,2.677032660231054,-9.310905707777778,-9.310905707777778,-1.020304299444444,-0.02465722736111,15.975066369248973,66.517,33.929,25.320949989794244,1.087583366641853,472.5388267350967,0,16,4,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.15353737255,"['Ca', 'C', 'N']"
Ba4 C4 O12,308.7916524320886,4.244725776355712,-13.274663344,-7.881547381000002,-2.682779261000001,-0.492088167000004,15.926587345758596,51.872,21.914,13.954762043616135,0.71008181974113,305.6014602556328,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.7758628678,"['Ba', 'C', 'O']"
Sr16 C4 N16,677.3710257433166,4.103893632085032,-12.73861548611111,-12.73861548611111,-0.84473969111111,-0.031225528333333,19.332846054727632,52.92,25.037,14.405368951371226,0.6720478844522391,310.0501943784455,0,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701.3134382529499,"['Sr', 'C', 'N']"
Na4 U4 O12,280.2986898886754,7.322682831003938,-23.483833073,-8.782765256499982,-3.287362495775843,-0.046276885499974,14.475056821199368,83.733,53.954,32.726687134255144,0.8766935431359971,373.47882275577695,12,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,873.4692087638,"['Na', 'U', 'O']"
Sr4 Sc8 O16,351.2297387223793,4.567597792882324,-12.478619336071429,-8.616269044642857,-3.737810427499999,-0.024251819107146,12.771209104126283,141.067,81.465,68.07924577358503,1.48585473649135,603.1281765999894,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1038.10825042375,"['Sr', 'Sc', 'O']"
Li2 Ti4 N6,133.92080045595733,3.588268078046691,-10.859376400833334,-8.64994024916666,-1.5308168933333262,-0.100979673770826,11.33447518060612,134.345,71.603,82.96239678890304,1.710409480246452,664.3009152364674,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,978.99357428495,"['Li', 'Ti', 'N']"
Ca6 Mn2 N6,214.5781207474296,3.361536031528115,-10.091000979285711,-6.767150073571429,-1.025200335418719,-0.063492912428568,15.49912256519809,88.138,50.938,52.46332339079873,1.199603245924934,519.4155785542002,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,855.4706539142,"['Ca', 'Mn', 'N']"
Mg2 Ti4 O10,182.085469745022,3.648479954557847,-10.75909263625,-8.69270153625,-3.422544152083334,-0.005187954062501,11.677056356551972,162.509,72.047,83.08076243410771,1.698272918197382,660.3893344925323,10,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,981.6526936149501,"['Mg', 'Ti', 'O']"
Al2 B2 Mo2,69.33408515880396,6.405741263406688,-13.870375595,-13.870375595,-0.486898272500001,-0.056419686249997,11.747680282236026,211.148,134.6,188.6599549460873,1.689774642727793,671.0106121569954,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1358.4504379999998,"['Al', 'B', 'Mo']"
Ca6 Cr2 N6,217.52289261538635,3.271111590566982,-10.177573779285714,-10.177573779285714,-1.095505850178572,-0.045430666428574,15.66904238405372,85.654,51.84,53.736782153511385,1.211627448420711,527.9445423156002,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,860.85246208,"['Ca', 'Cr', 'N']"
Li8 Ti2 O8,176.6800354881907,2.624617374543152,-7.766410168333333,-6.632325595000001,-2.707544761296296,-0.032375854444445,10.298172985765216,79.937,43.617,39.92429473359774,1.6881523566989332,635.8187304012866,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,811.82281347895,"['Li', 'Ti', 'O']"
Na4 V4 N8,233.0685420538676,2.905293090449644,-9.79753305625,-9.79753305625,-0.8197186456249981,-0.08780057875,15.040563534140574,46.808,10.582,8.601932304337062,0.638519936112513,264.59561161756574,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,615.6012082982,"['Na', 'V', 'N']"
Ca8 Nb4 N12,377.2048929874288,3.787361910940083,-12.299592108333334,-12.299592108333334,-1.2667730977083331,-0.076523200763888,15.93456633696982,81.221,41.117,32.219081328317664,1.008240354792068,437.5314965505142,0,12,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,796.9313042289499,"['Ca', 'Nb', 'N']"
Mg8 B16 C16,380.087796892242,2.444741493058221,-7.97980580325,-7.97980580325,-0.228509331249999,-0.122966535249998,9.636529996825423,157.751,104.546,104.0319731056984,2.73810561720199,1020.3645673606338,0,0,16,16,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.8782863638,"['Mg', 'B', 'C']"
U2 Re2 B8,124.11314283629795,12.509048385215474,-27.53849468583333,-8.948048420000005,-0.5385332031944471,-0.007338954375006,10.277539173500882,276.868,213.715,189.6761003896231,1.617230103644173,622.4268314983511,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1841.17640567375,"['U', 'Re', 'B']"
Y2 B3 C2,84.69867257350296,4.592846614401562,-12.402936,-7.850752287142859,-0.4909917725,-0.009807917321429,12.178180126370306,149.778,37.797,50.08614038103688,1.086382600398263,420.6488485745082,0,0,2,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.1660072649499,"['Y', 'B', 'C']"
Al1 Fe2 B2,45.191125152340135,5.889954774161065,-10.367089824,-7.210063551999998,-0.401183193666663,-0.046208073307687,9.176691285790293,224.5,133.097,194.60919222997128,2.077457028275327,756.4350585954172,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1349.3464162749501,"['Al', 'Fe', 'B']"
Li2 Ce1 O3,75.06942087939011,4.468165305448179,-11.781017225,-7.098607679999996,-2.998827910277773,-0.004440854999995,12.84258338507204,95.497,38.795,44.1768528081284,1.062840350883903,425.0890869617269,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,783.10622861375,"['Li', 'Ce', 'O']"
Al1 Cr2 B2,46.475483902711154,5.452147334849418,-10.695402572,-10.695402572,-0.381104271,-0.040321127999998,9.484466600320925,227.31,178.062,286.7926290967084,2.386793748060296,895.3612616126431,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1622.7847617142002,"['Al', 'Cr', 'B']"
Mn2 Al1 B2,44.53225601188372,5.909460658090284,-10.559503994,-7.55609536,-0.470417368839081,-0.05574145651515,9.086186816989228,199.942,155.272,221.90308633910487,2.204721044852033,814.7713540458408,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1483.9176866912,"['Mn', 'Al', 'B']"
Sc3 Fe1 C4,89.94236354570275,4.407966166549307,-11.53102879375,-8.48194519375,-0.433025305625001,-0.077422221874998,11.184313702718068,174.3,121.834,167.8061192636628,1.9644047026691087,772.0653648156884,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1281.2028779558,"['Sc', 'Fe', 'C']"
Hf1 Nb1 B4,57.5117921791772,9.084617673225669,-17.445651961666666,-17.445651961666666,-0.900500823333336,-0.005455588333333,9.650674062331673,268.54,221.748,285.3232683275013,2.014818378908541,763.4121613288702,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1890.5753765272,"['Hf', 'Nb', 'B']"
Th2 Mn1 N3,87.36786188844806,10.663180898541556,-33.11261077333334,-33.11261077333334,-1.60925894178879,-0.025926658706858,14.48747964784766,197.985,101.138,110.36778177301018,0.9940824978090312,418.09939396980457,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1156.3514722742,"['Th', 'Mn', 'N']"
Mg2 B24 C4,217.5951008007281,2.717643261832074,-7.675487978666666,-7.675487978666666,-0.194153023,-0.037463033885422,7.293214238878641,228.181,213.484,254.84618433393555,4.292511986689315,1497.6543126261288,0,0,4,24,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1839.7569200408002,"['Mg', 'B', 'C']"
Li2 Al2 B28,244.48639067743557,2.516777560068575,-7.1890247790625,-7.1890247790625,-0.191039559791667,-0.100919035989583,7.697810297492636,194.262,188.166,216.727014692557,4.026811880079313,1435.1425678393232,0,0,0,28,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1684.5346039558,"['Li', 'Al', 'B']"
Li4 U1 O5,98.449544217735,5.832405418997285,-14.708352435,-7.260546774000001,-2.893856123833333,-0.014506411875001,10.258682237539512,85.449,52.804,40.66350081461089,1.232449425064372,466.8907321240908,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,866.6051843288,"['Li', 'U', 'O']"
K2 Re2 O8,202.30276486447852,4.749305018383432,-15.703416243333336,-7.910993569999992,-2.349105578291658,-0.497793290833313,18.29837389243385,18.263,11.252,5.346580937824104,0.437611336232995,201.0157455276737,8,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,619.5689541272,"['K', 'Re', 'O']"
Na2 Re2 O8,164.11433644427078,5.528461844677977,-15.226534805833332,-7.863123211666665,-2.266176710646551,-0.181299689375006,14.925226466465938,21.527,10.392,4.608507906296525,0.45621416802442,193.2632130638163,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,614.4761165151999,"['Na', 'Re', 'O']"
Mg8 Ti4 O16,300.3303229440168,3.5490834259713653,-9.619136642857145,-7.694247143214286,-3.2730648479761912,-0.002878909642856,11.041268014949802,146.153,71.912,65.83335965546668,1.77606607806534,681.0779074374276,16,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,980.8441546592,"['Mg', 'Ti', 'O']"
Ba4 Ti2 Si4 O16,384.01204802386815,4.382018197873762,-13.367234139230767,-8.225762276923076,-3.44362643102564,-0.012113678384622,15.228080954433134,81.257,35.951,25.252882572024557,0.919405895668954,390.57048113098256,16,0,0,0,4,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.18127092055,"['Ba', 'Ti', 'Si', 'O']"
Y2 Re2 Si2 C1,120.93947493346666,8.490938535777243,-8.895707107142858,-8.875421392857143,-0.5902742328571431,-0.038449112142856,17.2776316229128,142.796,72.317,75.90737826373375,0.8403112887752331,374.6349269425792,0,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,983.26983166895,"['Y', 'Re', 'Si', 'C']"
Ce2 Re2 Si2 C1,127.75119154684496,9.369482533325977,-28.34750879142857,-8.65413055142857,-0.532452428571428,-0.043060399642849,17.88976832151627,114.211,59.756,53.67789923956144,0.7017414324568051,317.02641184912824,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,908.1218887448,"['Ce', 'Re', 'Si', 'C']"
Y2 Fe2 Si2 C1,107.62498751953235,5.51867436822092,-7.826889227142857,-7.8066035128571425,-0.658054352142856,-0.07648375214286,15.489640668411385,124.98,81.239,98.29188036331654,1.168914745159717,509.6244020377035,0,0,1,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1036.75236631655,"['Y', 'Fe', 'Si', 'C']"
Na1 C1 N1 O1,54.97509824559987,1.963542612396049,-8.19451421,-7.170637192499999,-1.205901649094827,-0.005139366840279,14.788044172527334,27.617,12.586,14.51115363289298,0.844934385601904,355.90014619192306,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,627.4703840678001,"['Na', 'C', 'N', 'O']"
Na4 Al4 B4 O14,320.64064432306344,2.419133083651813,-7.051247756153846,-7.421170833076923,-2.946624387391688,-0.011250822097895,12.285321942141776,61.102,33.783,26.00990365286794,1.339230282776249,535.3366115667742,14,0,0,4,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,753.28524009895,"['Na', 'Al', 'B', 'O']"
K2 Ca1 C2 O6,150.23687544195832,2.633799717031404,-8.961966188181817,-7.154941322727273,-2.389662173136364,-0.017304596136364,14.399051752629576,46.261,21.788,19.8100662361438,0.9650641419710152,403.5007617061702,6,0,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,682.0281743191999,"['K', 'Ca', 'C', 'O']"
K2 Zr1 B2 O6,148.56069339982568,3.208382129187659,-7.502964564545454,-7.877691837272727,-2.9816018693484843,-0.018555980454551,13.481737201261522,64.928,34.028,31.568386318384995,1.102604529331668,453.3381308278446,6,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754.7423276311999,"['K', 'Zr', 'B', 'O']"
Na8 Zr4 Si6 O24,561.8996171107314,3.254625559132603,-7.396526066428571,-7.789097495,-3.117013184310344,-0.000909864166667,13.350306126809947,91.312,47.588,33.45065018266001,1.303416549801499,534.0027134796442,24,0,0,0,6,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,835.4906197592001,"['Na', 'Zr', 'Si', 'O']"
Ca1 Mg1 C2 O6,106.69113680120178,2.8700109673651357,-9.008412522,-7.747362902000001,-2.5687827805000003,-0.003995213999997,11.027699860407974,88.959,41.324,46.15063056079103,1.507438145344112,576.2885202820135,6,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798.1640601368,"['Ca', 'Mg', 'C', 'O']"
K2 Na2 Ti2 O6,177.68018732515765,2.952355900245541,-6.644951626666667,-6.9884516266666665,-2.786374037827107,-0.030646960277778,14.831233461760332,58.009,27.905,25.542813115592395,0.984448005005296,416.0893367647755,6,0,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718.34682896375,"['K', 'Na', 'Ti', 'O']"
Na4 Zr2 Si8 O22,490.1727157630464,2.8831634650477582,-7.627320454166666,-8.0471537875,-3.193821267375477,-0.004984080370368,13.592166776552038,89.399,1.261,3.783659851663887,0.240823431541278,94.34539021578092,22,0,0,0,8,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560.45338456655,"['Na', 'Zr', 'Si', 'O']"
Ba1 Al2 B2 O7,183.8687872929756,2.934278470172263,-7.635249327499999,-8.035999327499999,-3.252279562777777,-0.005883726611125,15.299064622316584,88.056,30.704,34.62257963402803,1.032801511340783,435.4813143294177,7,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734.9791445888001,"['Ba', 'Al', 'B', 'O']"
Ca4 Ti4 Si4 O20,381.1090206532908,3.41646410546493,-8.055103519375,-8.484478519375001,-3.476201650416667,-0.00565072166667,11.892551929381789,115.567,68.582,55.977094871513415,1.63347725369698,648.4956793062986,20,0,0,0,4,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,960.9065398982,"['Ca', 'Ti', 'Si', 'O']"
Y8 Si16 C4 N24,607.0759860489561,4.225552264522644,-12.246793687884615,-8.589593415,-1.360354627692308,-0.031263429366394,11.90644531339737,167.246,102.676,77.99496028531846,1.80967598450484,720.1752086205528,0,24,4,0,16,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1165.6134585368002,"['Y', 'Si', 'C', 'N']"
